Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T015_001,SE_T015_002,SE_T015_003,SE_T015_004,SE_T015_005,SE_T015_006,SE_T015_007,SE_T015_008,SE_T015_009,SE_T015_010,SE_T015_011,SE_T015_012,SE_T015_013,SE_T015_014,SE_T015_015,SE_T015_016,SE_T015_017,SE_T015_018,SE_T015_019,SE_T015_020,SE_T015_021,SE_T015_022,SE_T015_023,SE_T015_024,SE_T015_025,SE_T015_026,SE_T015_027,SE_T015_028,SE_T015_029,SE_T015_030,SE_T015_031
"29019","05000US29019","Boone County, Missouri","Boone County, Missouri","mo","050","00","ACSSF","0000022",,,,,"29","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172773,167279,5494,3705,278,225,32,367,101,118,15,11,65,57,0,489,0,8,13,45,16,0,361,6,40,0,398,166,57,0,175
"29021","05000US29021","Buchanan County, Missouri","Buchanan County, Missouri","mo","050","00","ACSSF","0000023",,,,,"29","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89415,83958,5457,3553,351,827,12,319,0,43,218,37,21,0,0,166,0,110,0,47,0,0,9,0,0,0,229,20,0,0,209
"29023","05000US29023","Butler County, Missouri","Butler County, Missouri","mo","050","00","ACSSF","0000024",,,,,"29","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42887,42066,821,640,40,3,0,113,0,0,0,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0
"29025","05000US29025","Caldwell County, Missouri","Caldwell County, Missouri","mo","050","00","ACSSF","0000025",,,,,"29","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9057,8877,180,107,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,9,0,0,56
"29027","05000US29027","Callaway County, Missouri","Callaway County, Missouri","mo","050","00","ACSSF","0000026",,,,,"29","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44693,43816,877,636,69,33,0,0,0,0,0,0,0,0,0,92,0,0,25,21,0,0,46,0,0,0,47,0,0,0,47
"29029","05000US29029","Camden County, Missouri","Camden County, Missouri","mo","050","00","ACSSF","0000027",,,,,"29","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44152,43005,1147,957,0,15,0,39,15,4,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,136,49,0,0,87
"29031","05000US29031","Cape Girardeau County, Missouri","Cape Girardeau County, Missouri","mo","050","00","ACSSF","0000028",,,,,"29","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78089,76325,1764,1195,166,89,15,72,0,14,34,0,16,8,0,192,46,0,0,58,0,0,72,0,0,16,35,0,9,0,26
"29033","05000US29033","Carroll County, Missouri","Carroll County, Missouri","mo","050","00","ACSSF","0000029",,,,,"29","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9009,8882,127,76,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47
"29035","05000US29035","Carter County, Missouri","Carter County, Missouri","mo","050","00","ACSSF","0000030",,,,,"29","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6249,6111,138,60,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,72,72,0,0,0
"29037","05000US29037","Cass County, Missouri","Cass County, Missouri","mo","050","00","ACSSF","0000031",,,,,"29","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101324,97124,4200,3332,284,33,0,297,13,284,0,0,0,0,0,46,29,0,4,4,7,0,2,0,0,0,208,68,2,0,138
"29039","05000US29039","Cedar County, Missouri","Cedar County, Missouri","mo","050","00","ACSSF","0000032",,,,,"29","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13932,13669,263,231,10,0,0,9,0,9,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,2,0,0,0,2
"29041","05000US29041","Chariton County, Missouri","Chariton County, Missouri","mo","050","00","ACSSF","0000033",,,,,"29","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7615,7554,61,43,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0
"29043","05000US29043","Christian County, Missouri","Christian County, Missouri","mo","050","00","ACSSF","0000034",,,,,"29","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82053,79785,2268,1780,149,0,0,70,0,16,0,40,14,0,0,72,0,10,0,47,0,0,15,0,0,0,197,106,4,0,87
"29045","05000US29045","Clark County, Missouri","Clark County, Missouri","mo","050","00","ACSSF","0000035",,,,,"29","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6860,6842,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29047","05000US29047","Clay County, Missouri","Clay County, Missouri","mo","050","00","ACSSF","0000036",,,,,"29","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233135,218053,15082,10996,1110,362,197,945,81,295,191,48,190,140,0,573,68,17,36,125,97,43,95,14,38,40,899,463,154,35,247
"29049","05000US29049","Clinton County, Missouri","Clinton County, Missouri","mo","050","00","ACSSF","0000037",,,,,"29","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20494,20099,395,240,31,13,0,79,0,3,0,0,1,75,0,1,0,0,0,0,0,1,0,0,0,0,31,17,3,0,11
"29051","05000US29051","Cole County, Missouri","Cole County, Missouri","mo","050","00","ACSSF","0000038",,,,,"29","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76603,74527,2076,1548,108,14,34,185,0,22,28,32,0,103,0,26,0,0,0,11,15,0,0,0,0,0,161,61,13,0,87
"29053","05000US29053","Cooper County, Missouri","Cooper County, Missouri","mo","050","00","ACSSF","0000039",,,,,"29","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17613,17332,281,178,32,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,42,8,0,14
"29055","05000US29055","Crawford County, Missouri","Crawford County, Missouri","mo","050","00","ACSSF","0000040",,,,,"29","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24545,24103,442,290,23,0,0,0,0,0,0,0,0,0,0,32,0,0,0,16,0,0,0,0,16,0,97,50,21,0,26
"29057","05000US29057","Dade County, Missouri","Dade County, Missouri","mo","050","00","ACSSF","0000041",,,,,"29","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7590,7446,144,52,4,19,0,16,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5,43,0,5
"29059","05000US29059","Dallas County, Missouri","Dallas County, Missouri","mo","050","00","ACSSF","0000042",,,,,"29","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16508,16193,315,207,1,103,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29061","05000US29061","Daviess County, Missouri","Daviess County, Missouri","mo","050","00","ACSSF","0000043",,,,,"29","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8257,8139,118,76,34,0,0,7,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29063","05000US29063","DeKalb County, Missouri","DeKalb County, Missouri","mo","050","00","ACSSF","0000044",,,,,"29","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12706,12215,491,349,16,17,18,18,0,0,0,0,0,18,0,3,0,0,0,0,0,0,3,0,0,0,70,14,56,0,0
"29065","05000US29065","Dent County, Missouri","Dent County, Missouri","mo","050","00","ACSSF","0000045",,,,,"29","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15578,15343,235,77,0,0,0,10,0,10,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,119,23,0,0,96
"29067","05000US29067","Douglas County, Missouri","Douglas County, Missouri","mo","050","00","ACSSF","0000046",,,,,"29","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13467,13296,171,69,0,0,0,83,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,17
"29069","05000US29069","Dunklin County, Missouri","Dunklin County, Missouri","mo","050","00","ACSSF","0000047",,,,,"29","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31271,29341,1930,1788,12,1,0,46,0,32,0,0,14,0,0,19,0,0,0,0,0,0,19,0,0,0,64,9,45,0,10
"29071","05000US29071","Franklin County, Missouri","Franklin County, Missouri","mo","050","00","ACSSF","0000048",,,,,"29","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102063,100391,1672,928,202,0,0,50,0,19,0,21,0,10,0,59,0,0,15,0,41,0,3,0,0,0,433,162,16,0,255
"29073","05000US29073","Gasconade County, Missouri","Gasconade County, Missouri","mo","050","00","ACSSF","0000049",,,,,"29","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14875,14685,190,154,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,12,0,12,0,0
"29075","05000US29075","Gentry County, Missouri","Gentry County, Missouri","mo","050","00","ACSSF","0000050",,,,,"29","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6745,6672,73,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29077","05000US29077","Greene County, Missouri","Greene County, Missouri","mo","050","00","ACSSF","0000051",,,,,"29","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285449,275785,9664,6501,800,83,33,1015,99,117,163,194,125,317,0,429,72,87,3,159,52,0,29,0,27,0,803,301,198,12,292
"29079","05000US29079","Grundy County, Missouri","Grundy County, Missouri","mo","050","00","ACSSF","0000052",,,,,"29","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10231,10029,202,169,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,2,0,0,0,0,0,21,0,0,0,21
"29081","05000US29081","Harrison County, Missouri","Harrison County, Missouri","mo","050","00","ACSSF","0000053",,,,,"29","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8649,8473,176,133,2,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
"29083","05000US29083","Henry County, Missouri","Henry County, Missouri","mo","050","00","ACSSF","0000054",,,,,"29","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21930,21460,470,453,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12
"29085","05000US29085","Hickory County, Missouri","Hickory County, Missouri","mo","050","00","ACSSF","0000055",,,,,"29","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9267,9138,129,127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29087","05000US29087","Holt County, Missouri","Holt County, Missouri","mo","050","00","ACSSF","0000056",,,,,"29","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4537,4528,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29089","05000US29089","Howard County, Missouri","Howard County, Missouri","mo","050","00","ACSSF","0000057",,,,,"29","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10148,10009,139,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,17,0,3
"29091","05000US29091","Howell County, Missouri","Howell County, Missouri","mo","050","00","ACSSF","0000058",,,,,"29","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40265,39477,788,631,0,0,0,60,0,36,0,24,0,0,0,60,0,60,0,0,0,0,0,0,0,0,37,0,8,0,29
"29093","05000US29093","Iron County, Missouri","Iron County, Missouri","mo","050","00","ACSSF","0000059",,,,,"29","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10220,10044,176,108,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,47,0,35,0,12
"29095","05000US29095","Jackson County, Missouri","Jackson County, Missouri","mo","050","00","ACSSF","0000060",,,,,"29","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683643,624266,59377,44179,2197,1573,502,5804,43,1382,1675,265,199,2217,23,2081,279,67,230,428,156,0,277,0,644,0,3041,600,416,0,2025
"29097","05000US29097","Jasper County, Missouri","Jasper County, Missouri","mo","050","00","ACSSF","0000061",,,,,"29","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117376,108505,8871,4217,411,26,0,3431,0,2645,91,0,2,693,0,110,0,0,0,34,32,0,16,0,28,0,676,206,47,0,423
"29099","05000US29099","Jefferson County, Missouri","Jefferson County, Missouri","mo","050","00","ACSSF","0000062",,,,,"29","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222453,218499,3954,2509,229,126,11,211,0,51,28,23,71,38,0,437,0,0,0,12,240,0,171,0,0,14,431,176,76,0,179
"29101","05000US29101","Johnson County, Missouri","Johnson County, Missouri","mo","050","00","ACSSF","0000063",,,,,"29","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54229,52115,2114,1377,264,81,0,52,0,16,6,16,0,14,0,88,44,0,0,44,0,0,0,0,0,0,252,94,0,0,158
"29103","05000US29103","Knox County, Missouri","Knox County, Missouri","mo","050","00","ACSSF","0000064",,,,,"29","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3997,3958,39,27,0,0,0,9,0,5,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"29105","05000US29105","Laclede County, Missouri","Laclede County, Missouri","mo","050","00","ACSSF","0000065",,,,,"29","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35505,34707,798,604,71,2,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,57,37,0,7
"29107","05000US29107","Lafayette County, Missouri","Lafayette County, Missouri","mo","050","00","ACSSF","0000066",,,,,"29","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32789,31920,869,637,100,5,0,104,0,25,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,9
"29109","05000US29109","Lawrence County, Missouri","Lawrence County, Missouri","mo","050","00","ACSSF","0000067",,,,,"29","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38204,35528,2676,2293,74,0,0,192,0,53,137,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,117,0,106,0,11
"29111","05000US29111","Lewis County, Missouri","Lewis County, Missouri","mo","050","00","ACSSF","0000068",,,,,"29","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10146,9973,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29113","05000US29113","Lincoln County, Missouri","Lincoln County, Missouri","mo","050","00","ACSSF","0000069",,,,,"29","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54286,53069,1217,884,17,0,0,54,23,31,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,248,189,14,0,45
"29115","05000US29115","Linn County, Missouri","Linn County, Missouri","mo","050","00","ACSSF","0000070",,,,,"29","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12319,12080,239,152,0,12,6,23,0,0,0,0,0,23,0,2,0,2,0,0,0,0,0,0,0,0,44,0,39,0,5
"29117","05000US29117","Livingston County, Missouri","Livingston County, Missouri","mo","050","00","ACSSF","0000071",,,,,"29","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15057,14828,229,118,24,0,0,55,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,32,0,12,0,20
"29119","05000US29119","McDonald County, Missouri","McDonald County, Missouri","mo","050","00","ACSSF","0000072",,,,,"29","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22720,20123,2597,2295,2,0,0,212,0,208,0,0,0,4,0,41,8,0,0,15,0,0,18,0,0,0,47,0,4,0,43
"29121","05000US29121","Macon County, Missouri","Macon County, Missouri","mo","050","00","ACSSF","0000073",,,,,"29","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15399,15216,183,145,7,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25
"29123","05000US29123","Madison County, Missouri","Madison County, Missouri","mo","050","00","ACSSF","0000074",,,,,"29","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12403,12299,104,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,39
"29125","05000US29125","Maries County, Missouri","Maries County, Missouri","mo","050","00","ACSSF","0000075",,,,,"29","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8987,8817,170,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,63,0,65
"29127","05000US29127","Marion County, Missouri","Marion County, Missouri","mo","050","00","ACSSF","0000076",,,,,"29","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28858,28407,451,369,13,0,0,30,0,16,0,0,14,0,0,26,0,0,6,0,0,0,0,0,20,0,13,13,0,0,0
"29129","05000US29129","Mercer County, Missouri","Mercer County, Missouri","mo","050","00","ACSSF","0000077",,,,,"29","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702,3655,47,37,3,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"29131","05000US29131","Miller County, Missouri","Miller County, Missouri","mo","050","00","ACSSF","0000078",,,,,"29","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25011,24574,437,359,0,25,0,11,0,0,0,0,0,11,0,9,0,0,0,9,0,0,0,0,0,0,33,5,4,0,24
"29133","05000US29133","Mississippi County, Missouri","Mississippi County, Missouri","mo","050","00","ACSSF","0000079",,,,,"29","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14112,13844,268,158,88,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29135","05000US29135","Moniteau County, Missouri","Moniteau County, Missouri","mo","050","00","ACSSF","0000080",,,,,"29","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15840,15133,707,611,47,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
"29137","05000US29137","Monroe County, Missouri","Monroe County, Missouri","mo","050","00","ACSSF","0000081",,,,,"29","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8642,8518,124,70,44,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6
"29139","05000US29139","Montgomery County, Missouri","Montgomery County, Missouri","mo","050","00","ACSSF","0000082",,,,,"29","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11820,11624,196,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,75,7,0,5
"29141","05000US29141","Morgan County, Missouri","Morgan County, Missouri","mo","050","00","ACSSF","0000083",,,,,"29","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20182,19770,412,322,4,0,0,75,0,0,0,20,0,55,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0
"29143","05000US29143","New Madrid County, Missouri","New Madrid County, Missouri","mo","050","00","ACSSF","0000084",,,,,"29","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18229,17932,297,243,20,7,15,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
"29145","05000US29145","Newton County, Missouri","Newton County, Missouri","mo","050","00","ACSSF","0000085",,,,,"29","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58741,55815,2926,1807,154,4,0,755,82,637,15,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,206,74,28,0,104
"29147","05000US29147","Nodaway County, Missouri","Nodaway County, Missouri","mo","050","00","ACSSF","0000086",,,,,"29","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23026,22677,349,236,25,18,8,6,2,0,0,0,4,0,0,10,0,0,0,0,10,0,0,0,0,0,46,14,7,0,25
"29149","05000US29149","Oregon County, Missouri","Oregon County, Missouri","mo","050","00","ACSSF","0000087",,,,,"29","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10922,10749,173,147,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29151","05000US29151","Osage County, Missouri","Osage County, Missouri","mo","050","00","ACSSF","0000088",,,,,"29","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13704,13602,102,70,20,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
"29153","05000US29153","Ozark County, Missouri","Ozark County, Missouri","mo","050","00","ACSSF","0000089",,,,,"29","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450,9293,157,110,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,0,0,6
"29155","05000US29155","Pemiscot County, Missouri","Pemiscot County, Missouri","mo","050","00","ACSSF","0000090",,,,,"29","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17599,17171,428,339,18,17,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46
"29157","05000US29157","Perry County, Missouri","Perry County, Missouri","mo","050","00","ACSSF","0000091",,,,,"29","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19152,18755,397,321,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0
"29159","05000US29159","Pettis County, Missouri","Pettis County, Missouri","mo","050","00","ACSSF","0000092",,,,,"29","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42193,38711,3482,2603,113,10,0,704,14,48,10,0,0,582,50,28,15,0,8,0,0,0,3,0,2,0,24,0,9,0,15
"29161","05000US29161","Phelps County, Missouri","Phelps County, Missouri","mo","050","00","ACSSF","0000093",,,,,"29","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44833,43772,1061,705,83,92,76,10,0,10,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,64,50,0,0,14
"29163","05000US29163","Pike County, Missouri","Pike County, Missouri","mo","050","00","ACSSF","0000094",,,,,"29","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18475,18078,397,321,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,14,0,49
"29165","05000US29165","Platte County, Missouri","Platte County, Missouri","mo","050","00","ACSSF","0000095",,,,,"29","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94970,89638,5332,4138,358,51,19,164,8,18,62,7,8,45,16,363,38,0,74,3,13,0,207,0,28,0,239,63,19,0,157
"29167","05000US29167","Polk County, Missouri","Polk County, Missouri","mo","050","00","ACSSF","0000096",,,,,"29","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31113,30405,708,511,31,34,0,9,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,123,41,19,0,63
"29169","05000US29169","Pulaski County, Missouri","Pulaski County, Missouri","mo","050","00","ACSSF","0000097",,,,,"29","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53302,47721,5581,3035,1138,47,315,495,0,24,110,56,224,72,9,137,0,0,0,0,78,0,49,0,10,0,414,97,64,0,253
"29171","05000US29171","Putnam County, Missouri","Putnam County, Missouri","mo","050","00","ACSSF","0000098",,,,,"29","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877,4808,69,35,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29173","05000US29173","Ralls County, Missouri","Ralls County, Missouri","mo","050","00","ACSSF","0000099",,,,,"29","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10225,10094,131,14,26,73,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11
"29175","05000US29175","Randolph County, Missouri","Randolph County, Missouri","mo","050","00","ACSSF","0000100",,,,,"29","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25081,24601,480,306,87,0,0,7,0,0,0,0,0,7,0,69,0,0,0,0,0,69,0,0,0,0,11,11,0,0,0
"29177","05000US29177","Ray County, Missouri","Ray County, Missouri","mo","050","00","ACSSF","0000101",,,,,"29","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22921,22394,527,256,148,2,0,18,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,101,1,0,1
"29179","05000US29179","Reynolds County, Missouri","Reynolds County, Missouri","mo","050","00","ACSSF","0000102",,,,,"29","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6530,6445,85,60,0,0,0,11,0,11,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,7,0,3
